signal_number,signal_timestamp,entry_timestamp,exit_timestamp,current_close,entry_open,exit_close,mean_final_pred_close,forecast_return,upside_probability,position,gross_return,net_return,actual_up,mean_pred_up,mean_pred_correct,prob_signal_correct,atr_24_pct,pre_vol_24,pre_vol_72,pre_abs_ret_24,future_vol_24,future_abs_ret_24,atr_24_pct_quintile,pre_vol_24_quintile,pre_vol_72_quintile,pre_abs_ret_24_quintile,future_vol_24_quintile,atr_24_pct_live_percentile,pre_vol_24_live_percentile,pre_vol_72_live_percentile
197,2023-07-30 23:00:00,2023-07-31,2023-07-31 23:00:00,29271.1,29271.2,29220.8,29242.22890625,-0.0009863344305474,0.2,-1,0.0017218289649895,0.0003218289649895,False,False,True,True,0.002520546432032512,0.0018828971462300386,0.0016796334338075114,0.0012505795492761724,0.0018312865347078335,0.0017198966831009576,1,1,1,1,1,0.02040816326530612,0.12755102040816327,0.00510204081632653
198,2023-07-31 23:00:00,2023-08-01,2023-08-01 23:00:00,29220.8,29220.8,29701.2,29122.859765625,-0.0033517300818252,0.0,-1,-0.0164403438646443,-0.0178403438646443,True,False,False,False,0.003242981027213496,0.0018312865347078183,0.0015506797055574392,0.001273104538205283,0.004690349235165943,0.016306664577196442,1,1,1,1,4,0.1065989847715736,0.1218274111675127,0.0
199,2023-08-01 23:00:00,2023-08-02,2023-08-02 23:00:00,29701.2,29701.2,29170.1,29493.595703125,-0.0069897612512289,0.2,-1,0.0178814324000378,0.0164814324000378,False,False,True,True,0.005419534115344391,0.004690349235165936,0.0030810596417997554,0.0027132771893510674,0.003203397488863317,0.018043236979446355,2,4,1,3,2,0.3787878787878788,0.6464646464646465,0.20202020202020202
200,2023-08-02 23:00:00,2023-08-03,2023-08-03 23:00:00,29170.1,29170.2,29180.2,29151.90546875,-0.000623739077,0.4,-1,-0.0003428156131943,-0.0017428156131943,True,False,False,False,0.005157250060849985,0.0032033974888633094,0.0034472703727646955,0.002247221022957898,0.002355366339892234,0.00034618502735619857,2,2,2,2,1,0.3065326633165829,0.4221105527638191,0.3065326633165829
201,2023-08-03 23:00:00,2023-08-04,2023-08-04 23:00:00,29180.2,29180.1,29101.1,29142.94765625,-0.0012766308575678,0.4,-1,0.0027073245122531,0.0013073245122531,False,False,True,True,0.003940457342079003,0.0023553663398922222,0.003548907458847846,0.0018045855275379274,0.0016917548374793601,0.0027144229304426233,1,1,2,1,1,0.15,0.185,0.33
202,2023-08-04 23:00:00,2023-08-05,2023-08-05 23:00:00,29101.1,29101.1,29057.7,29112.580078125,0.0003944894909471,0.6,1,-0.0014913525605561,-0.0028913525605561,False,True,False,False,0.0033479547737599986,0.0016917548374793443,0.0024824336589819632,0.0012786705608535491,0.0008759089977702096,0.001492465733679423,1,1,1,1,1,0.11940298507462686,0.07960199004975124,0.0845771144278607
203,2023-08-05 23:00:00,2023-08-06,2023-08-06 23:00:00,29057.7,29057.7,29075.9,29033.38359375,-0.0008368317606005,0.2,-1,-0.0006263400062633,-0.0020263400062633,True,False,False,False,0.0014963044792487695,0.0008759089977701781,0.0017249977763430446,0.0007362512796999324,0.001018349550171751,0.0006261439372279742,1,1,1,1,1,0.0049504950495049506,0.01485148514851485,0.01485148514851485
204,2023-08-06 23:00:00,2023-08-07,2023-08-07 23:00:00,29075.9,29075.9,29202.7,28971.499609375,-0.0035906159611568,0.0,-1,-0.0043610000034393,-0.0057610000034393,True,False,False,False,0.0018167967285621519,0.0010183495501717235,0.0012308400146968494,0.0007814213887640253,0.0021328249076222865,0.004351518399113864,1,1,1,1,1,0.009852216748768473,0.019704433497536946,0.0
205,2023-08-07 23:00:00,2023-08-08,2023-08-08 23:00:00,29202.7,29202.7,29759.0,29149.436328125,-0.0018239297008495,0.4,-1,-0.019049608426618,-0.020449608426618,True,False,False,False,0.0036015505415595193,0.002132824907622273,0.0014381761937452666,0.0017012149880628602,0.0031524680613545315,0.01887043649682211,1,1,1,1,2,0.14215686274509803,0.16666666666666666,0.004901960784313725
206,2023-08-08 23:00:00,2023-08-09,2023-08-09 23:00:00,29759.0,29758.9,29572.8,29624.566796875,-0.0045173965229006,0.2,-1,0.006253591362584,0.004853591362584,False,False,True,True,0.005018929847553129,0.0031524680613545216,0.002266710243514291,0.0024831780780742996,0.0033389945223018724,0.006276587303509731,2,2,1,2,2,0.3121951219512195,0.424390243902439,0.08292682926829269
207,2023-08-09 23:00:00,2023-08-10,2023-08-10 23:00:00,29572.8,29572.9,29443.7,29664.628125,0.0031051549058594,0.8,1,-0.0043688647376483,-0.0057688647376483,False,True,False,False,0.004588957871196961,0.003338994522301864,0.0029140379835123215,0.0023940657265935084,0.001884045922182996,0.004375054634764898,2,2,1,2,1,0.22815533980582525,0.470873786407767,0.19902912621359223
208,2023-08-10 23:00:00,2023-08-11,2023-08-11 23:00:00,29443.7,29443.7,29415.5,29406.929296875,-0.0012488479071923,0.6,1,-0.0009577600641224,-0.0023577600641224,False,False,True,False,0.003209090569459671,0.0018840459221829801,0.0028654797006533424,0.001212438284171317,0.0012868346996669185,0.0009582190093556287,1,1,1,1,1,0.0966183574879227,0.14492753623188406,0.18357487922705315
209,2023-08-11 23:00:00,2023-08-12,2023-08-12 23:00:00,29415.5,29415.5,29420.7,29414.084375,-4.812513810747987e-05,0.4,-1,-0.0001767775492511,-0.0015767775492511,True,False,False,False,0.0024454227646422103,0.0012868346996668947,0.0023035726329900448,0.000994541917650545,0.0007022511096777466,0.00017676192594140826,1,1,1,1,1,0.02403846153846154,0.03365384615384615,0.08653846153846154
210,2023-08-12 23:00:00,2023-08-13,2023-08-13 23:00:00,29420.7,29420.8,29293.3,29307.320703125,-0.0038537253319941,0.0,-1,0.0043336686969762,0.0029336686969762,False,False,True,True,0.0009406642262080635,0.0007022511096777023,0.001361123070612931,0.0005252782192512276,0.0007603101862511633,0.0043396872957867415,1,1,1,1,1,0.0,0.0,0.004784688995215311
211,2023-08-13 23:00:00,2023-08-14,2023-08-14 23:00:00,29293.3,29293.3,29419.5,29343.119921875,0.0017007275341119,0.6,1,0.0043081523761405,0.0029081523761405,True,True,True,True,0.0011504337169250295,0.0007603101862511238,0.00094336050162576,0.0005859695517330307,0.0022176485182226085,0.004298898855224993,1,1,1,1,1,0.004761904761904762,0.014285714285714285,0.0
212,2023-08-14 23:00:00,2023-08-15,2023-08-15 23:00:00,29419.5,29419.5,29188.8,29406.681640625,-0.000435709627118,0.4,-1,0.0078417376230052,0.0064417376230052,False,False,True,True,0.0034200671889959597,0.0022176485182225938,0.001400740313620628,0.0014566039536507702,0.001651433826714222,0.007872645735720432,1,1,1,1,1,0.15165876777251186,0.1943127962085308,0.014218009478672985
213,2023-08-15 23:00:00,2023-08-16,2023-08-16 23:00:00,29188.8,29188.9,28714.4,29200.9984375,0.0004179150050704,0.4,-1,0.0162561795751124,0.0148561795751124,False,True,False,True,0.0025566313106396817,0.0016514338267142035,0.0016461762100593636,0.001102262964627639,0.002080097108678858,0.016386334956473476,1,1,1,1,1,0.05188679245283019,0.08962264150943396,0.0330188679245283
214,2023-08-16 23:00:00,2023-08-17,2023-08-17 23:00:00,28714.4,28714.4,26609.7,28979.2953125,0.0092251731709524,1.0,1,-0.0732977182180369,-0.0746977182180369,False,True,False,False,0.0034497789726873626,0.002080097108678845,0.002001278182705387,0.0015538126325893575,0.01214975854007884,0.07612292812645709,1,1,1,1,5,0.1596244131455399,0.17370892018779344,0.056338028169014086
215,2023-08-17 23:00:00,2023-08-18,2023-08-18 23:00:00,26609.7,26609.7,26042.1,27634.101953125,0.0384973131273557,1.0,1,-0.0213305674246609,-0.0227305674246609,False,True,False,False,0.01316468555952655,0.012149758540078838,0.007192219899463788,0.005655466719483249,0.004097871604724294,0.021561351718874768,5,5,5,5,3,0.9719626168224299,0.985981308411215,0.9112149532710281
216,2023-08-18 23:00:00,2023-08-19,2023-08-19 23:00:00,26042.1,26042.0,26088.3,25811.703125,-0.008847092784376,0.4,-1,-0.0017778972429152,-0.0031778972429152,True,False,False,False,0.008489618732744274,0.004097871604724289,0.007479745780061238,0.0034202973072207468,0.0029177446466934916,0.0017724787109046358,4,3,5,4,2,0.8093023255813954,0.6,0.9209302325581395
217,2023-08-19 23:00:00,2023-08-20,2023-08-20 23:00:00,26088.3,26088.4,26175.9,26094.41015625,0.0002342105944044,0.6,1,0.0033539810797136,0.0019539810797136,True,True,True,True,0.004026549577141219,0.0029177446466934816,0.0076087402900534735,0.0019878370779089494,0.0019251967372055862,0.0033522021587235797,1,2,5,2,1,0.19907407407407407,0.36574074074074076,0.9259259259259259
218,2023-08-20 23:00:00,2023-08-21,2023-08-21 23:00:00,26175.9,26175.9,26115.4,26337.477734375,0.0061727671016086,0.8,1,-0.0023112863359043,-0.0037112863359043,False,True,False,False,0.0031619415823970413,0.0019251967372055704,0.0031026957877449664,0.0015207339492921967,0.002566657339697072,0.0023139614809800694,1,1,1,1,2,0.11059907834101383,0.16589861751152074,0.2534562211981567
219,2023-08-21 23:00:00,2023-08-22,2023-08-22 23:00:00,26115.4,26115.4,26044.4,26116.461328125,4.063993371723473e-05,0.4,-1,0.0027187023748439,0.0013187023748439,False,True,False,True,0.004213031391439548,0.002566657339697061,0.002470335158935094,0.0019770970775982257,0.00366909205518021,0.0027224047581200974,1,2,1,2,3,0.22935779816513763,0.2706422018348624,0.11926605504587157
220,2023-08-22 23:00:00,2023-08-23,2023-08-23 23:00:00,26044.4,26044.5,26419.2,25853.42265625,-0.0073327603534733,0.0,-1,-0.0143869147036803,-0.0157869147036803,True,False,False,False,0.0053245611340633926,0.0036690920551802025,0.002776553648748649,0.002515801847688367,0.004086041024496412,0.01428824466434734,2,3,1,2,3,0.4018264840182648,0.5342465753424658,0.182648401826484
221,2023-08-23 23:00:00,2023-08-24,2023-08-24 23:00:00,26419.2,26419.2,26164.6,26459.294921875,0.0015176433001377,0.6,1,-0.0096369307170542,-0.0110369307170542,False,True,False,False,0.006143101734092392,0.004086041024496405,0.003466135003413367,0.002816331519217489,0.003048993132233507,0.009683666435509365,3,3,2,3,2,0.5454545454545454,0.6045454545454545,0.36363636363636365
222,2023-08-24 23:00:00,2023-08-25,2023-08-25 23:00:00,26164.6,26164.6,26051.7,26263.309765625,0.0037726456978131,0.8,1,-0.0043149904833247,-0.0057149904833247,False,True,False,False,0.004842420675263523,0.0030489931322334987,0.0035999271640779857,0.0022187071757514922,0.002940448698545723,0.004324326922203467,2,2,2,2,2,0.3076923076923077,0.40271493212669685,0.39819004524886875
223,2023-08-25 23:00:00,2023-08-26,2023-08-26 23:00:00,26051.7,26051.7,26004.3,26023.717578125,-0.0010741111664497,0.4,-1,0.0018194589988369,0.0004194589988369,False,False,True,True,0.004497627154210012,0.0029404486985457135,0.0033773755784651653,0.001979877434432842,0.0006490134686896405,0.0018211162248360975,2,2,2,2,1,0.24324324324324326,0.36936936936936937,0.32882882882882886
224,2023-08-26 23:00:00,2023-08-27,2023-08-27 23:00:00,26004.3,26004.3,26087.7,26071.566015625,0.0025867266423245,0.6,1,0.0032071618924562,0.0018071618924562,True,True,True,True,0.0015061611605260215,0.0006490134686895965,0.0024429038681167458,0.000581239419744121,0.0011919153923569878,0.0032020299185405946,1,1,1,1,1,0.017937219730941704,0.0,0.11659192825112108
225,2023-08-27 23:00:00,2023-08-28,2023-08-28 23:00:00,26087.7,26087.6,26106.5,26125.6265625,0.0014538101289113,0.8,1,0.0007244821294407,-0.0006755178705592,True,True,True,True,0.0017492279247819226,0.001191915392356963,0.0018479183888626828,0.0008384835480625222,0.0021589973646454082,0.0007203865875148511,1,1,1,1,1,0.022321428571428572,0.04017857142857143,0.044642857142857144
226,2023-08-28 23:00:00,2023-08-29,2023-08-29 23:00:00,26106.5,26106.5,27700.1,25976.076171875,-0.0049958373633003,0.0,-1,-0.0610422691666825,-0.0624422691666825,True,False,False,False,0.0036183517514795202,0.0021589973646453948,0.0014539802138466202,0.0015046717751095635,0.012166241900914317,0.059251697826685365,1,1,1,1,5,0.17777777777777778,0.20444444444444446,0.022222222222222223
227,2023-08-29 23:00:00,2023-08-30,2023-08-30 23:00:00,27700.1,27700.1,27290.4,27676.11796875,-0.0008657741759054,0.6,1,-0.0147905603228868,-0.0161905603228868,False,False,True,False,0.007981770222249515,0.012166241900914311,0.007155797542082665,0.004960681112754421,0.0031554148637579133,0.014901031298593832,4,5,5,5,2,0.7256637168141593,0.9867256637168141,0.9026548672566371
228,2023-08-30 23:00:00,2023-08-31,2023-08-31 23:00:00,27290.4,27290.4,25928.0,27450.094140625,0.0058516599472707,1.0,1,-0.0499223170052472,-0.0513223170052472,False,True,False,False,0.005557357165889833,0.003155414863757911,0.007380937008516625,0.002359720702658293,0.005843614590126087,0.0512115261572395,2,2,5,2,4,0.4581497797356828,0.45374449339207046,0.9162995594713657
229,2023-08-31 23:00:00,2023-09-01,2023-09-01 23:00:00,25928.0,25928.0,25795.6,25922.397265625,-0.0002160881816954,0.4,-1,0.005106448626967,0.003706448626967,False,False,True,True,0.007557145428365734,0.005843614590126088,0.008121402498834899,0.0031685695772171543,0.004221690225298549,0.005119531091382419,4,4,5,3,3,0.6929824561403509,0.8289473684210527,0.9473684210526315
230,2023-09-01 23:00:00,2023-09-02,2023-09-02 23:00:00,25795.6,25795.6,25855.8,25756.78515625,-0.0015047079249948,0.2,-1,-0.0023337313340259,-0.0037337313340259,True,False,False,False,0.006233136658965092,0.004221690225298547,0.0045555592589479,0.002749850764020456,0.0009111929716531311,0.0023310124123896467,3,3,3,3,1,0.5676855895196506,0.6200873362445415,0.6244541484716157
231,2023-09-02 23:00:00,2023-09-03,2023-09-03 23:00:00,25855.8,25855.8,25962.1,25787.856640625,-0.0026277802030878,0.2,-1,-0.0041112632368751,-0.0055112632368751,True,False,False,False,0.002276568506872734,0.0009111929716531191,0.004253436087985197,0.0007600861999778422,0.0015147062560101996,0.004102835086506612,1,1,3,1,1,0.0391304347826087,0.030434782608695653,0.5739130434782609
232,2023-09-03 23:00:00,2023-09-04,2023-09-04 23:00:00,25962.1,25962.1,25814.0,25893.72734375,-0.0026335564630749,0.2,-1,0.0057044692070363,0.0043044692070363,False,False,True,True,0.0031574872602755637,0.0015147062560101922,0.0026103348491031612,0.0012048563222090507,0.0020652073386727824,0.005720801833764353,1,1,1,1,1,0.11688311688311688,0.06493506493506493,0.1471861471861472
233,2023-09-04 23:00:00,2023-09-05,2023-09-05 23:00:00,25814.0,25814.0,25779.7,25773.123828125,-0.0015834884897729,0.4,-1,0.0013287363446191,-7.126365538083642e-05,False,False,True,True,0.0037899331112316373,0.002065207338672778,0.0015575677198666556,0.0015361662634034712,0.001563426395669632,0.0013296198975152084,1,1,1,1,1,0.1939655172413793,0.1810344827586207,0.03017241379310345
234,2023-09-05 23:00:00,2023-09-06,2023-09-06 23:00:00,25779.7,25779.7,25747.4,25661.02265625,-0.0046035191933963,0.0,-1,0.0012529238121467,-0.0001470761878532,False,False,True,True,0.0036128232679200943,0.0015634263956696255,0.0017161353219036658,0.0012604226135185155,0.0032084123632971115,0.0012537093774237398,1,1,1,1,2,0.18025751072961374,0.0815450643776824,0.04721030042918455
235,2023-09-06 23:00:00,2023-09-07,2023-09-07 23:00:00,25747.4,25747.4,26240.7,25690.423828125,-0.0022128903063999,0.4,-1,-0.0191592160761862,-0.0205592160761862,True,False,False,False,0.004491068353827313,0.003208412363297108,0.002348571008864674,0.0019062138521387755,0.0026210187651860978,0.01897798941127927,2,2,1,2,2,0.2606837606837607,0.47435897435897434,0.12393162393162394
236,2023-09-07 23:00:00,2023-09-08,2023-09-08 23:00:00,26240.7,26240.7,25899.8,26085.41328125,-0.0059177811091168,0.2,-1,0.0129912692877858,0.0115912692877858,False,False,True,True,0.004457611013933835,0.0026210187651860917,0.0025519827909928332,0.001893895940223859,0.0029078418759756076,0.013076393881381156,2,2,1,2,2,0.25957446808510637,0.3021276595744681,0.1574468085106383
237,2023-09-08 23:00:00,2023-09-09,2023-09-09 23:00:00,25899.8,25899.9,25892.6,25762.913671875,-0.005285227226658,0.0,-1,0.0002818543700942,-0.0011181456299057,False,False,True,True,0.004507435063848626,0.0029078418759756037,0.0029338683109042126,0.002040418279649403,0.0008932235485299415,0.0002780330722801467,2,2,1,2,1,0.2711864406779661,0.3771186440677966,0.25
238,2023-09-09 23:00:00,2023-09-10,2023-09-10 23:00:00,25892.6,25892.6,25828.4,25818.95859375,-0.0028441101415075,0.0,-1,0.0024794728995928,0.0010794728995928,False,False,True,True,0.001605188354974008,0.0008932235485299219,0.002351288337857021,0.0006825607075537921,0.001448697087601892,0.002482551883079811,1,1,1,1,1,0.02109704641350211,0.029535864978902954,0.12658227848101267
239,2023-09-10 23:00:00,2023-09-11,2023-09-11 23:00:00,25828.4,25828.4,25150.4,25804.8640625,-0.0009112425663223,0.4,-1,0.02625017422682,0.02485017422682,False,False,True,True,0.003235940540903297,0.0014486970876018805,0.0019319401356222227,0.001017708499908565,0.004611549721712427,0.02660086072075866,1,1,1,1,4,0.14285714285714285,0.058823529411764705,0.06722689075630252
240,2023-09-11 23:00:00,2023-09-12,2023-09-12 23:00:00,25150.4,25150.4,25825.8,25098.723046875,-0.0020547169478418,0.2,-1,-0.0268544436668998,-0.0282544436668998,True,False,False,False,0.006190425069448865,0.004611549721712425,0.002842133176157757,0.002992990368950584,0.006306872080960957,0.026500191268818713,3,4,1,3,5,0.5690376569037657,0.6861924686192469,0.22594142259414227
241,2023-09-12 23:00:00,2023-09-13,2023-09-13 23:00:00,25825.8,25825.8,26209.9,25942.534765625,0.0045200832355629,0.8,1,0.0148727241750499,0.0134727241750499,True,True,True,True,0.008764007310518948,0.006306872080960955,0.004613465847978724,0.004158124291354204,0.00284947281870873,0.014763209729724062,4,5,3,4,2,0.8541666666666666,0.8625,0.6416666666666667
242,2023-09-13 23:00:00,2023-09-14,2023-09-14 23:00:00,26209.9,26209.9,26510.3,26248.6625,0.0014789259020445,0.4,-1,-0.0114613180515759,-0.0128613180515759,True,True,True,False,0.005872145003732702,0.002849472818708722,0.004828871191747344,0.0021492120837244646,0.004580019483931692,0.011396134730869582,3,2,4,2,4,0.5103734439834025,0.35684647302904565,0.6846473029045643
243,2023-09-14 23:00:00,2023-09-15,2023-09-15 23:00:00,26510.3,26510.3,26591.1,26415.33046875,-0.0035823635058826,0.2,-1,-0.0030478719592006,-0.0044478719592006,True,False,False,False,0.006478299629452211,0.004580019483931687,0.004731244021496588,0.003269133141686531,0.003759616958765899,0.003043236613698837,3,4,4,3,3,0.6157024793388429,0.6776859504132231,0.6652892561983471
244,2023-09-15 23:00:00,2023-09-16,2023-09-16 23:00:00,26591.1,26591.1,26546.9,26310.54765625,-0.0105506106836497,0.0,-1,0.0016622102884046,0.0002622102884046,False,False,True,True,0.004675436518233544,0.0037596169587658925,0.003747943095185684,0.002491349154931951,0.0011822406318324002,0.0016635932927011922,2,3,2,2,1,0.3004115226337449,0.5596707818930041,0.4567901234567901
245,2023-09-16 23:00:00,2023-09-17,2023-09-17 23:00:00,26546.9,26547.0,26514.2,26368.58125,-0.0067171213964719,0.0,-1,0.0012355445059705,-0.0001644554940294,False,False,True,True,0.002803371894019022,0.0011822406318323826,0.003446476814827002,0.0009524026689272288,0.0014244128311133026,0.0012325415093056007,1,1,2,1,1,0.0778688524590164,0.045081967213114756,0.36885245901639346
246,2023-09-17 23:00:00,2023-09-18,2023-09-18 23:00:00,26514.2,26514.2,26749.9,26376.877734375,-0.0051791970198987,0.0,-1,-0.0088895761516469,-0.0102895761516469,True,False,False,False,0.0023490557261140505,0.001424412831113288,0.002386805226960657,0.001106961677266094,0.005214485225413941,0.00885029648433013,1,1,1,1,4,0.044897959183673466,0.061224489795918366,0.1306122448979592
247,2023-09-18 23:00:00,2023-09-19,2023-09-19 23:00:00,26749.9,26749.9,27196.0,26709.671484375,-0.0015038753649546,0.4,-1,-0.0166766978568144,-0.0180766978568144,True,False,False,False,0.006744417736141088,0.005214485225413935,0.0031559298133066833,0.00332118989001969,0.004411635989716301,0.01653916864694224,3,4,1,3,3,0.6463414634146342,0.7601626016260162,0.3048780487804878
248,2023-09-19 23:00:00,2023-09-20,2023-09-20 23:00:00,27196.0,27195.9,27107.7,26820.9859375,-0.0137893095491984,0.0,-1,0.0032431359138693,0.0018431359138693,False,False,True,True,0.006415159092023343,0.0044116359897162965,0.003982909778830149,0.0033532207808881775,0.0033296530406685954,0.0032520832953207997,3,3,3,4,2,0.5991902834008097,0.659919028340081,0.5141700404858299
249,2023-09-20 23:00:00,2023-09-21,2023-09-21 23:00:00,27107.7,27107.7,26552.6,27055.749609375,-0.0019164440592525,0.4,-1,0.020477576481959,0.019077576481959,False,False,True,True,0.0057448314193630215,0.0033296530406685893,0.004338356671766886,0.002403178848387144,0.0030931699164661636,0.02069014903870945,2,2,3,2,2,0.4838709677419355,0.5040322580645161,0.6088709677419355
250,2023-09-21 23:00:00,2023-09-22,2023-09-22 23:00:00,26552.6,26552.6,26566.7,26586.93046875,0.0012929230564992,0.6,1,0.0005310214442277,-0.0008689785557722,True,True,True,True,0.004694141691083618,0.003093169916466158,0.003660987344866578,0.002295108273377607,0.001591307308049647,0.0005308805022339446,2,2,2,2,1,0.3132530120481928,0.4457831325301205,0.44176706827309237
251,2023-09-22 23:00:00,2023-09-23,2023-09-23 23:00:00,26566.7,26566.7,26563.1,26437.0953125,-0.0048784639228809,0.2,-1,0.0001355079855609,-0.001264492014439,False,False,True,True,0.003163578213829101,0.0015913073080496332,0.002767943780244729,0.001330517128749061,0.0006683501494161866,0.00013551716759752295,1,1,1,1,1,0.128,0.1,0.204
252,2023-09-23 23:00:00,2023-09-24,2023-09-24 23:00:00,26563.1,26563.0,26232.4,26452.650390625,-0.0041580090190903,0.2,-1,0.012445883371607,0.011045883371607,False,False,True,True,0.0013430284868859274,0.0006683501494161549,0.0020579687448186042,0.000552775656070148,0.0025057710300148282,0.012527746687342446,1,1,1,1,1,0.00796812749003984,0.00398406374501992,0.0796812749003984
253,2023-09-24 23:00:00,2023-09-25,2023-09-25 23:00:00,26232.4,26232.4,26290.5,26156.103515625,-0.0029084828065675,0.2,-1,-0.0022148183162806,-0.0036148183162806,True,False,False,False,0.002980410993021349,0.002505771030014821,0.001750001179623203,0.0013234385991481485,0.0018376319920235756,0.0022123692217266124,1,1,1,1,1,0.1111111111111111,0.2698412698412698,0.051587301587301584
254,2023-09-25 23:00:00,2023-09-26,2023-09-26 23:00:00,26290.5,26290.5,26208.8,26111.548828125,-0.0068066857562617,0.0,-1,0.0031075863905213,0.0017075863905213,False,False,True,True,0.004374679066583008,0.0018376319920235641,0.0018292765669201952,0.001454934132035864,0.0016651084937919008,0.0031124249638986917,2,1,1,1,1,0.26877470355731226,0.16996047430830039,0.05533596837944664
